OBJECTID,TIS_ID,TIS_TYPE,TIS_ROUTE_,TIS_ROUTE1,TIS_DESC,MIDPNT_LAT,MIDPNT_LON,DT_MODIFIE,DT_CREATED,HMGNS_FLOW,HMGNS_FL_1,HMGNS_FL_2,ROAD_NBR,DECLARED_R,LRS_ROAD_D,LRS_ROAD_1
17180,4005,HFLOW_3,188,1,DUNCANS RD SE BD BTWN RAMPS AT PRINCES FWY WEST || Original ID_HOMOGENEOUS_FLOW:6148,-37.9125388,144.6824543,1404496131000,1404496131000,4005,SE,SOUTH EAST BOUND,5831,DUNCANS ROAD ,1,REVERSE
17181,5219,HFLOW_3,1471,1,TRAFALGAR ROAD S Bd btwn RIVERSDALE ROAD AND CAMBERWELL ROAD || Original ID_HOMOGENEOUS_FLOW:6817,-37.8343203,145.0632736,1404497512000,1404497512000,5219,S,SOUTH BOUND,5995,TRAFALGAR ROAD ,1,REVERSE
17182,5222,HFLOW_2,640,0,WIMMERA HIGHWAY E Bd btwn HENTY HIGHWAY AND HORSHAM-MURTOA ROAD || Original ID_HOMOGENEOUS_FLOW:6825,-36.6246413,142.3575278,1404497520000,1404497520000,5222,E,EAST BOUND,2110,WIMMERA HIGHWAY ,0,FORWARD
17183,4691,HFLOW_2,640,0,STAWELL-WARRACKNABEAL ROAD S Bd btwn WIMMERA HIGHWAY AND CROMIE STREET || Original ID_HOMOGENEOUS_FLOW:6833,-36.6268384,142.6309452,1404497527000,1404497527000,4691,S,SOUTH BOUND,2110,WIMMERA HIGHWAY ,0,FORWARD
17184,5226,HFLOW_2,640,0,WIMMERA HIGHWAY E Bd btwn NAVARRE ROAD AND UNNAMED || Original ID_HOMOGENEOUS_FLOW:6841,-36.629918,143.2269237,1404497534000,1404497534000,5226,E,EAST BOUND,2110,WIMMERA HIGHWAY ,0,FORWARD
17185,4898,HFLOW_2,1472,1,WIMMERA HIGHWAY W Bd btwn MIGA LAKE-GYMBOWEN ROAD AND KANIVA-EDENHOPE ROAD || Original ID_HOMOGENEOUS_FLOW:6867,-36.9199907,141.4681234,1404497544000,1404497544000,4898,W,WEST BOUND,2110,WIMMERA HIGHWAY ,1,REVERSE
17186,5232,HFLOW_2,1056,0,BENDIGO-ST ARNAUD ROAD E Bd btwn DUNOLLY ROAD AND ELGIN STREET || Original ID_HOMOGENEOUS_FLOW:6876,-36.7491105,143.7429893,1404497552000,1404497552000,5232,E,EAST BOUND,2110,WIMMERA HIGHWAY ,0,FORWARD
17187,5235,HFLOW_2,1265,0,KINGS WAY SE BD BTWN SOUTHERN LINK TOLLWAY AND OFFRAMP FROM WEST GATE FWY/YORK ST || Original ID_HOMOGENEOUS_FLOW:6892,-37.8287066,144.9633125,1404497561000,1404497561000,5235,SE,SOUTH EAST BOUND,2510,PRINCES HIGHWAY EAST ,0,FORWARD
17188,4293,HFLOW_2,1265,0,DANDENONG RD E BD BTWN ORRONG RD AND WATTLETREE RD || Original ID_HOMOGENEOUS_FLOW:6907,-37.8604327,145.013097,1404497570000,1404497570000,4293,E,EAST BOUND,2510,PRINCES HIGHWAY EAST ,0,FORWARD
17189,4910,HFLOW_2,1265,0,DANDENONG RD SE BD BTWN WAVERLEY RD AND BURKE RD || Original ID_HOMOGENEOUS_FLOW:6915,-37.8768446,145.0465331,1404497580000,1404497580000,4910,SE,SOUTH EAST BOUND,2510,PRINCES HIGHWAY EAST ,0,FORWARD
17190,3895,HFLOW_3,172,1,WATTS ROAD S Bd btwn HIGH STREET AND FRANKSTON-FLINDERS ROAD || Original ID_HOMOGENEOUS_FLOW:5630,-38.3184523,145.1831409,1404492953000,1404492953000,3895,S,SOUTH BOUND,5757,FRANKSTON-FLINDERS ROAD ,0,FORWARD
17191,4405,HFLOW_3,172,1,FRANKSTON-FLINDERS ROAD W Bd btwn BALNARRING ROAD AND STANLEYS ROAD || Original ID_HOMOGENEOUS_FLOW:5639,-38.3738849,145.1211092,1404492961000,1404492961000,4405,W,WEST BOUND,5757,FRANKSTON-FLINDERS ROAD ,0,FORWARD
17192,3897,HFLOW_3,172,1,FRANKSTON-FLINDERS ROAD S Bd btwn BYRNES ROAD AND TUCKS ROAD || Original ID_HOMOGENEOUS_FLOW:5647,-38.4379545,145.0382026,1404492970000,1404492970000,3897,S,SOUTH BOUND,5757,FRANKSTON-FLINDERS ROAD ,0,FORWARD
17193,3486,HFLOW_3,1005,0,TYABB ROAD SEBd btwn NEPEAN HIGHWAY AND DUNNS ROAD || Original ID_HOMOGENEOUS_FLOW:5655,-38.2329492,145.047038,1404492979000,1404492979000,3486,SE,SOUTH EAST BOUND,5760,MORNINGTON-TYABB ROAD ,0,FORWARD
17194,3488,HFLOW_3,173,1,BALNARRING RD S BD BTWN OLD MOOROODUC RD AND TUBBARUBBA RD || Original ID_HOMOGENEOUS_FLOW:5664,-38.2969792,145.0776484,1404492987000,1404492987000,3488,S,SOUTH BOUND,5761,BALNARRING ROAD ,0,FORWARD
17195,4082,HFLOW_3,590,0,HEIDELBERG ROAD E Bd btwn STATION STREET AND CHANDLER HIGHWAY || Original ID_HOMOGENEOUS_FLOW:5672,-37.7826538,145.0212137,1404492996000,1404492996000,4082,E,EAST BOUND,5762,MAIN HEIDELBERG-ELTHAM ROAD ,0,FORWARD
17196,3490,HFLOW_3,1006,1,ASCOT VALE RD S BD BTWN DUNCAN ST AND EPSOM RD || Original ID_HOMOGENEOUS_FLOW:5681,-37.7865322,144.9215131,1404493005000,1404493005000,3490,S,SOUTH BOUND,5763,ASCOT VALE ROAD ,1,REVERSE
17197,3908,HFLOW_3,591,0,BAXTER ST N BD BTWN DAVEY ST AND PLAYNE ST || Original ID_HOMOGENEOUS_FLOW:5689,-38.1467639,145.1249925,1404493013000,1404493013000,3908,N,NORTH BOUND,5765,CRANBOURNE-FRANKSTON ROAD ,1,REVERSE
17198,3495,HFLOW_3,591,0,CRANBOURNE-FRANKSTON RD N BD BTWN PEARCEDALE RD AND HALL RD || Original ID_HOMOGENEOUS_FLOW:5697,-38.1168586,145.2510397,1404493022000,1404493022000,3495,N,NORTH BOUND,5765,CRANBOURNE-FRANKSTON ROAD ,1,REVERSE
17199,4421,HFLOW_3,1007,1,CLYDE RD S BD BTWN RAMPS AT PRINCES FWY EAST || Original ID_HOMOGENEOUS_FLOW:5706,-38.0454271,145.3411728,1404493031000,1404493031000,4421,S,SOUTH BOUND,5768,BERWICK-CRANBOURNE ROAD ,0,FORWARD
17200,4093,HFLOW_3,175,0,YORK ROAD NEBd btwn WRAY CRESCENT AND HEREFORD ROAD || Original ID_HOMOGENEOUS_FLOW:5714,-37.7864701,145.3809582,1404493040000,1404493040000,4093,NE,NORTH EAST BOUND,5769,YORK ROAD ,0,FORWARD
17201,4095,HFLOW_3,384,1,PAKENHAM ROAD S Bd btwn MCBRIDE STREET AND MT BURNETT ROAD || Original ID_HOMOGENEOUS_FLOW:5722,-37.9551925,145.5021832,1404493052000,1404493052000,4095,S,SOUTH BOUND,5770,HEALESVILLE-KOO-WEE-RUP ROAD ,0,FORWARD
17202,2631,HFLOW_3,495,1,WILTSHIRE LANE S Bd btwn WILTSHIRE LANE AND GLENELG HIGHWAY || Original ID_HOMOGENEOUS_FLOW:3985,-37.5846866,143.8075528,1404487339000,1404487339000,2631,S,SOUTH BOUND,5497,DELACOMBE-WENDOUREE ROAD ,1,REVERSE
17203,2952,HFLOW_3,911,1,GISBORNE ROAD S Bd btwn WESTERN HIGHWAY Offramp AND GRANT STREET || Original ID_HOMOGENEOUS_FLOW:4000,-37.6698539,144.4370731,1404487347000,1404487347000,2952,S,SOUTH BOUND,5190,BACCHUS MARSH-GISBORNE ROAD ,1,REVERSE
17204,4100,HFLOW_3,385,1,BELGRAVE-HALLAM RD SW BD BTWN WELLINGTON RD AND ABECKETT RD || Original ID_HOMOGENEOUS_FLOW:5746,-37.9649714,145.3301391,1404491367000,1404491367000,4100,SW,SOUTH WEST BOUND,5773,BELGRAVE-HALLAM ROAD ,0,FORWARD
17205,4438,HFLOW_3,1009,0,BELGRAVE-GEMBROOK RD E BD BTWN WELLINGTON RD AND BEACONSFIELD-EMERALD RD || Original ID_HOMOGENEOUS_FLOW:5754,-37.930587,145.4339709,1404491376000,1404491376000,4438,E,EAST BOUND,5774,BELGRAVE-GEMBROOK ROAD ,0,FORWARD
17206,3507,HFLOW_3,594,0,MAIN ROAD E BD BTWN OLINDA-MONBULK ROAD AND MONBULK ROAD || Original ID_HOMOGENEOUS_FLOW:5762,-37.8725471,145.4035576,1404491384000,1404491384000,3507,E,EAST BOUND,5775,MONBULK ROAD ,0,FORWARD
17207,4106,HFLOW_3,1010,1,MONBULK-SEVILLE ROAD S Bd btwn WARBURTON HIGHWAY AND BEENAK ROAD || Original ID_HOMOGENEOUS_FLOW:5770,-37.7889161,145.4659507,1404491393000,1404491393000,4106,S,SOUTH BOUND,5777,MONBULK-SEVILLE ROAD ,1,REVERSE
17208,4109,HFLOW_3,178,1,EMERALD-MONBULK RD S BD BTWN MAIN RD AND MOXHAMS RD || Original ID_HOMOGENEOUS_FLOW:5774,-37.8789273,145.4062064,1404491401000,1404491401000,4109,S,SOUTH BOUND,5778,EMERALD-MONBULK ROAD ,1,REVERSE
17209,3512,HFLOW_3,387,1,SWANSEA ROAD S Bd btwn BIRMINGHAM ROAD AND YORK ROAD || Original ID_HOMOGENEOUS_FLOW:5782,-37.7883718,145.3614802,1404491410000,1404491410000,3512,S,SOUTH BOUND,5780,LILYDALE-MONTROSE ROAD ,0,FORWARD
17210,2761,HFLOW_3,1615,0,MELROSE DRIVE SEBd btwn WESTERN RING ROAD Offramp AND MELROSE DRIVE || Original ID_HOMOGENEOUS_FLOW:4771,-37.7099055,144.8878844,1404491418000,1404491418000,2761,SE,SOUTH EAST BOUND,5441,MELROSE DRIVE ,1,REVERSE
17211,3358,HFLOW_3,129,0,HEATHS ROAD E Bd btwn GREAVES STREET AND SHAWS ROAD || Original ID_HOMOGENEOUS_FLOW:4787,-37.887618,144.6422068,1404491427000,1404491427000,3358,E,EAST BOUND,5443,HEATHS ROAD ,1,REVERSE
17212,2765,HFLOW_3,962,1,PRINCES HIGHWAY W Bd btwn PRINCES HIGHWAY WEST Offramp AND OLD GEELONG ROAD || Original ID_HOMOGENEOUS_FLOW:4796,-37.8834666,144.7028912,1404491435000,1404491435000,2765,W,WEST BOUND,5445,WERRIBEE MAIN ROAD ,0,FORWARD
17213,3173,HFLOW_3,962,1,WERRIBEE MAIN ROAD SEBd btwn PRINCES HIGHWAY WEST Onramp AND PRINCES FREEWAY WEST || Original ID_HOMOGENEOUS_FLOW:4804,-37.9266317,144.6340336,1404491443000,1404491443000,3173,SE,SOUTH EAST BOUND,5445,WERRIBEE MAIN ROAD ,0,FORWARD
17214,2771,HFLOW_3,547,1,GRIEVE PARADE S Bd btwn BLACKSHAWS ROAD AND DOHERTYS ROAD || Original ID_HOMOGENEOUS_FLOW:4813,-37.8293391,144.8276208,1404491451000,1404491451000,2771,S,SOUTH BOUND,5446,GRIEVE PARADE ,1,REVERSE
17215,2774,HFLOW_3,131,0,DOHERTYS RD E BD BTWN FITZGERALDS RD AND GRIEVE PDE || Original ID_HOMOGENEOUS_FLOW:4821,-37.8292655,144.7995939,1404491460000,1404491460000,2774,E,EAST BOUND,5449,DOHERTYS ROAD ,0,FORWARD
17216,2105,HFLOW_3,307,0,BRIDGE RD E BD BTWN HODDLE ST AND LENNOX ST || Original ID_HOMOGENEOUS_FLOW:4235,-37.8178097,144.9923209,1404488388000,1404488388000,2105,E,EAST BOUND,5285,BRIDGE ROAD ,0,FORWARD
17217,2107,HFLOW_3,931,0,BURWOOD RD E BD BTWN GLENFERRIE RD AND AUBURN RD || Original ID_HOMOGENEOUS_FLOW:4243,-37.8231753,145.0400768,1404488397000,1404488397000,2107,E,EAST BOUND,5286,BURWOOD ROAD ,0,FORWARD
17218,2108,HFLOW_3,782,0,BACCHUS MARSH ROAD OVERPASS S BD BTWN WESTERN FREEWAY WEST AND EAST BD LANES || Original ID_HOMOGENEOUS_FLOW:4252,-37.664692,144.415872,1404488405000,1404488405000,2108,S,SOUTH BOUND,5288,BACCHUS MARSH ROAD ,1,REVERSE
17219,3428,HFLOW_3,568,0,ROSEDALE-LONGFORD ROAD E Bd btwn LYONS STREET AND SOUTH GIPPSLAND HIGHWAY || Original ID_HOMOGENEOUS_FLOW:5220,-38.1627083,146.9381388,1404491769000,1404491769000,3428,E,EAST BOUND,5590,ROSEDALE-LONGFORD ROAD ,0,FORWARD
17220,2848,HFLOW_3,152,0,OLD WESTERN HIGHWAY E Bd btwn WESTERN FREEWAY AND BUNGAREE-CRESWICK ROAD || Original ID_HOMOGENEOUS_FLOW:5237,-37.5579749,143.9826313,1404491777000,1404491777000,2848,E,EAST BOUND,5593,BUNGAREE-WALLACE ROAD ,1,REVERSE
17221,3434,HFLOW_3,569,0,PRINCESS WAY SEBd btwn PRINCES FREEWAY EAST AND PRINCES HIGHWAY EAST Offramp || Original ID_HOMOGENEOUS_FLOW:5245,-38.0955442,145.8359841,1404491784000,1404491784000,3434,SE,SOUTH EAST BOUND,5594,DROUIN-WARRAGUL ROAD ,0,FORWARD
17222,3441,HFLOW_3,569,0,PRINCES WAY E Bd btwn PRINCES FREEWAY EAST AND PRINCES HIGHWAY EAST Offramp || Original ID_HOMOGENEOUS_FLOW:5255,-38.1418998,145.8865469,1404491791000,1404491791000,3441,E,EAST BOUND,5594,DROUIN-WARRAGUL ROAD ,0,FORWARD
17223,3782,HFLOW_3,985,1,HOTHAM STREET S Bd btwn DANDENONG ROAD AND ALMA ROAD || Original ID_HOMOGENEOUS_FLOW:5294,-37.8609029,145.0010228,1404491799000,1404491799000,3782,S,SOUTH BOUND,5596,HOTHAM STREET ,1,REVERSE
17224,3135,HFLOW_3,118,1,MAIN ROAD S Bd btwn LANCEFIELD-TOOBORAC ROAD AND LANCEFIELD-KILMORE ROAD || Original ID_HOMOGENEOUS_FLOW:4634,-37.2745265,144.7366945,1404488788000,1404488788000,3135,S,SOUTH BOUND,5389,LANCEFIELD-TOOBORAC ROAD ,1,REVERSE
17225,3139,HFLOW_3,951,0,STATION ROAD N Bd btwn AITKEN STREET AND MORROW ROAD || Original ID_HOMOGENEOUS_FLOW:4642,-37.4806289,144.5920458,1404488797000,1404488797000,3139,N,NORTH BOUND,5396,GISBORNE-KILMORE ROAD ,0,FORWARD
17226,2183,HFLOW_3,951,0,STATION ROAD N Bd btwn CALDER FREEWAY AND CALDER HIGHWAY Offramp || Original ID_HOMOGENEOUS_FLOW:4646,-37.4724588,144.5935081,1404488805000,1404488805000,2183,N,NORTH BOUND,5396,GISBORNE-KILMORE ROAD ,0,FORWARD
17227,3336,HFLOW_3,119,1,BENALLA-TOCUMWAL ROAD S Bd btwn TUNGAMAH MAIN ROAD AND DOOKIE-DEVENISH ROAD || Original ID_HOMOGENEOUS_FLOW:4654,-36.2525939,145.80104,1404488812000,1404488812000,3336,S,SOUTH BOUND,5397,BENALLA-TOCUMWAL ROAD ,1,REVERSE
17228,3339,HFLOW_3,120,0,KATAMATITE-NATHALIA ROAD E Bd btwn UNNAMED AND GOULBURN VALLEY HIGHWAY || Original ID_HOMOGENEOUS_FLOW:4662,-36.0741049,145.3182114,1404488820000,1404488820000,3339,E,EAST BOUND,5401,KATAMATITE-NATHALIA ROAD ,0,FORWARD
17229,3145,HFLOW_3,538,0,TUNGAMAH MAIN ROAD E Bd btwn BENALLA-TOCUMWAL ROAD AND SPRY STREET || Original ID_HOMOGENEOUS_FLOW:4671,-36.1567055,145.8065572,1404488828000,1404488828000,3145,E,EAST BOUND,5405,TUNGAMAH ROAD ,0,FORWARD
17230,4665,HFLOW_3,1463,1,HEYFIELD-JAMIESON ROAD S Bd btwn JAMIESON-LICOLA ROAD AND MUSTONS ROAD || Original ID_HOMOGENEOUS_FLOW:6701,-37.8014656,146.6717664,1404494834000,1404494834000,4665,S,SOUTH BOUND,5954,LICOLA ROAD ,1,REVERSE
17231,5185,HFLOW_3,1256,1,GREENDALE-TRENTHAM ROAD S Bd btwn TIM LANE AND UNNAMED || Original ID_HOMOGENEOUS_FLOW:6710,-37.4744688,144.3056201,1404494843000,1404494843000,5185,S,SOUTH BOUND,5956,MYRNIONG-TRENTHAM ROAD ,1,REVERSE
17232,4262,HFLOW_3,1464,1,DEANS MARSH ROAD S Bd btwn DEANS MARSH-LORNE ROAD AND GREAT OCEAN ROAD || Original ID_HOMOGENEOUS_FLOW:6718,-38.5299743,143.979253,1404494852000,1404494852000,4262,S,SOUTH BOUND,5958,DEANS MARSH-LORNE ROAD ,0,FORWARD
17233,4672,HFLOW_3,1257,1,CAMPERDOWN-BALLARAT ROAD SWBd btwn CAMPERDOWN-LISMORE ROAD AND GELLIE STREET || Original ID_HOMOGENEOUS_FLOW:6726,-38.1992675,143.1806173,1404494860000,1404494860000,4672,SW,SOUTH WEST BOUND,5961,CAMPERDOWN-LISMORE ROAD ,1,REVERSE
17234,4676,HFLOW_3,1258,0,BELMORE ROAD E BD GREYTHORN RD AND UNION RD || Original ID_HOMOGENEOUS_FLOW:6734,-37.8040851,145.0991875,1404494868000,1404494868000,4676,E,EAST BOUND,5964,BELMORE ROAD ,0,FORWARD
17235,4107,HFLOW_3,1010,1,MONBULK-SEVILLE ROAD SWBd btwn BEENAK ROAD AND OLD BAKER ROAD || Original ID_HOMOGENEOUS_FLOW:5771,-37.8101617,145.4685738,1404494878000,1404494878000,4107,SW,SOUTH WEST BOUND,5777,MONBULK-SEVILLE ROAD ,1,REVERSE
17236,4441,HFLOW_3,595,0,OLINDA-MONBULK ROAD SEBd btwn THE GEORGIAN ROAD AND MONBULK ROAD || Original ID_HOMOGENEOUS_FLOW:5779,-37.8715295,145.3847145,1404494887000,1404494887000,4441,SE,SOUTH EAST BOUND,5779,OLINDA-MONBULK ROAD ,0,FORWARD
17237,4113,HFLOW_3,1011,0,MT DANDENONG ROAD E Bd btwn BONA STREET AND WICKLOW AVENUE || Original ID_HOMOGENEOUS_FLOW:5787,-37.8012478,145.2587217,1404494896000,1404494896000,4113,E,EAST BOUND,5781,MOUNT DANDENONG ROAD ,0,FORWARD
17238,3931,HFLOW_3,179,1,BRENOCK PARK DRIVE S Bd btwn BURWOOD HIGHWAY AND GLENFERN ROAD || Original ID_HOMOGENEOUS_FLOW:5796,-37.8915107,145.2941314,1404494905000,1404494905000,3931,S,SOUTH BOUND,5782,LYSTERFIELD ROAD ,0,FORWARD
17239,4805,HFLOW_3,200,1,MCCURDY ROAD SWBd btwn CHURCH STREET AND HYLAND STREET || Original ID_HOMOGENEOUS_FLOW:6433,-38.1336704,144.3192304,1404496361000,1404496361000,4805,SW,SOUTH WEST BOUND,5881,FYANSFORD-CORIO ROAD ,1,REVERSE
17240,5138,HFLOW_3,617,1,ST KILDA ROAD S Bd btwn BEATRICE STREET AND HIGH STREET || Original ID_HOMOGENEOUS_FLOW:6442,-37.8489702,144.9801872,1404496369000,1404496369000,5138,S,SOUTH BOUND,5882,ST KILDA ROAD ,0,FORWARD
17241,4808,HFLOW_3,201,1,SHELL PARADE S Bd btwn SHELL PARADE AND LOWE STREET || Original ID_HOMOGENEOUS_FLOW:6457,-38.0764733,144.3883553,1404496377000,1404496377000,4808,S,SOUTH BOUND,5883,BAYSIDE ROAD ,1,REVERSE
17242,5143,HFLOW_3,202,0,NORTH SHORE ROAD E Bd btwn MELBOURNE ROAD AND STATION STREET || Original ID_HOMOGENEOUS_FLOW:6466,-38.0994267,144.3599499,1404496385000,1404496385000,5143,E,EAST BOUND,5886,NORTH SHORE ROAD ,1,REVERSE
17243,4220,HFLOW_3,1035,1,BOUNDARY ROAD S Bd btwn ORMOND ROAD AND CARR STREET || Original ID_HOMOGENEOUS_FLOW:6481,-38.1696194,144.3843323,1404496393000,1404496393000,4220,S,SOUTH BOUND,5896,BELMONT-NEWCOMB ROAD ,1,REVERSE
17244,3283,HFLOW_3,158,0,NERRENA ROAD E Bd btwn OLGILVY STREET AND MIRBOO NORTH-MEENYAN ROAD || Original ID_HOMOGENEOUS_FLOW:5372,-38.5127817,146.0236471,1404490995000,1404490995000,3283,E,EAST BOUND,5658,NERRENA ROAD ,0,FORWARD
17245,3463,HFLOW_3,991,1,MIRBOO NORTH-MEENYAN ROAD SWBd btwn ROYSTON STREET AND WHITELAW STREET || Original ID_HOMOGENEOUS_FLOW:5380,-38.5752854,146.0171956,1404491002000,1404491002000,3463,SW,SOUTH WEST BOUND,5666,MEENIYAN-MIRBOO NORTH ROAD ,1,REVERSE
17246,3287,HFLOW_3,159,1,KORUMBURRA-WARRAGUL ROAD S Bd btwn RANCEBY ROAD AND STUART STREET || Original ID_HOMOGENEOUS_FLOW:5388,-38.4045327,145.8326646,1404491013000,1404491013000,3287,S,SOUTH BOUND,5682,KORUMBURRA-WARRAGUL ROAD ,1,REVERSE
17247,2877,HFLOW_3,576,1,RANCEBY ROAD E Bd btwn SLAUGHTER HOUSE LANE AND KORUMBURRA-WARRAGUL ROAD || Original ID_HOMOGENEOUS_FLOW:5412,-38.358281,145.8050929,1404491022000,1404491022000,2877,E,EAST BOUND,5688,DROUIN-KORUMBURRA ROAD ,0,FORWARD
17248,3470,HFLOW_3,992,0,NYORA ROAD E Bd btwn NYORA ROAD Town Bound AND NYORA ROAD || Original ID_HOMOGENEOUS_FLOW:5422,-38.3432336,145.7610989,1404491030000,1404491030000,3470,E,EAST BOUND,5691,LANG LANG-POOWONG ROAD ,0,FORWARD
17249,3367,HFLOW_3,342,1,CHURCHILL AVE S BD BTWN MITCHELL ST AND BALLARAT RD || Original ID_HOMOGENEOUS_FLOW:4843,-37.782284,144.8693184,1404492320000,1404492320000,3367,S,SOUTH BOUND,5459,CHURCHILL AVENUE ,1,REVERSE
17250,2781,HFLOW_3,134,1,BEECHWORTH-CHILTERN ROAD S Bd btwn HUME FREEWAY Onramp AND HUME FREEWAY || Original ID_HOMOGENEOUS_FLOW:4852,-36.1602336,146.6066795,1404492327000,1404492327000,2781,S,SOUTH BOUND,5461,BEECHWORTH-CHILTERN ROAD ,0,FORWARD
17251,3707,HFLOW_3,343,0,BEECHWORTH-WODONGA ROAD N Bd btwn UNNAMED AND BEECHWORTH-CHILTERN ROAD || Original ID_HOMOGENEOUS_FLOW:4862,-36.341445,146.6906277,1404492334000,1404492334000,3707,N,NORTH BOUND,5463,BEECHWORTH-WODONGA ROAD ,0,FORWARD
17252,2785,HFLOW_3,1199,0,WODONGA-YACKANDANDAH ROAD N Bd btwn LINDSAY ROAD AND CHAPPLE LANE || Original ID_HOMOGENEOUS_FLOW:4870,-36.2199768,146.9538665,1404492341000,1404492341000,2785,N,NORTH BOUND,5464,WODONGA-YACKANDANDAH ROAD ,0,FORWARD
17253,2111,HFLOW_3,308,1,HEATHCOTE-REDESDALE ROAD SWBd btwn SAILORS GULLY COURT AND SUTTON GRANGE-REDESDALE ROAD || Original ID_HOMOGENEOUS_FLOW:4266,-36.9706931,144.6127957,1404488415000,1404488415000,2111,SW,SOUTH WEST BOUND,5290,HEATHCOTE-KYNETON ROAD ,0,FORWARD
17254,2509,HFLOW_3,932,1,RIDDELL ROAD S Bd btwn MAIN ROAD AND MARKHAM ROAD || Original ID_HOMOGENEOUS_FLOW:4270,-37.4659084,144.6722315,1404488424000,1404488424000,2509,S,SOUTH BOUND,5291,SUNBURY-RIDDELLS CREEK ROAD ,1,REVERSE
17255,2701,HFLOW_3,100,0,RIVERSDALE ROAD E Bd btwn BURKE ROAD AND TRAFALGAR ROAD || Original ID_HOMOGENEOUS_FLOW:4278,-37.8317623,145.0601934,1404488432000,1404488432000,2701,E,EAST BOUND,5292,RIVERSDALE ROAD ,0,FORWARD
17256,2707,HFLOW_3,309,1,BURNLEY ST S BD BTWN SWAN ST AND OFFRAMP FROM SOUTHERN LINK TOLLWAY || Original ID_HOMOGENEOUS_FLOW:4286,-37.8284877,145.0067621,1404488440000,1404488440000,2707,S,SOUTH BOUND,5293,BURNLEY ROAD ,1,REVERSE
17257,2118,HFLOW_3,101,0,BALACLAVA RD E BD BTWN ORRONG RD AND KOOYONG RD || Original ID_HOMOGENEOUS_FLOW:4294,-37.8712281,145.0131688,1404488448000,1404488448000,2118,E,EAST BOUND,5295,BALACLAVA ROAD ,0,FORWARD
17258,3019,HFLOW_3,518,0,GLEN EIRA ROAD E Bd btwn HOTHAM STREET AND ORRONG ROAD || Original ID_HOMOGENEOUS_FLOW:4302,-37.8774855,145.002586,1404488456000,1404488456000,3019,E,EAST BOUND,5296,GLEN EIRA-NEERIM ROAD ,0,FORWARD
17259,2516,HFLOW_3,518,0,NEERIM ROAD E Bd btwn GRANGE ROAD AND KOORNANG ROAD || Original ID_HOMOGENEOUS_FLOW:4310,-37.8879643,145.0516664,1404488465000,1404488465000,2516,E,EAST BOUND,5296,GLEN EIRA-NEERIM ROAD ,0,FORWARD
17260,2519,HFLOW_3,102,1,HAWTHORN ROAD S Bd btwn DANDENONG ROAD AND INKERMAN ROAD || Original ID_HOMOGENEOUS_FLOW:4318,-37.8676951,145.0256595,1404488473000,1404488473000,2519,S,SOUTH BOUND,5299,HAWTHORN ROAD ,1,REVERSE
17261,3161,HFLOW_3,959,1,WANTIRNA ROAD S Bd btwn CANTERBURY ROAD AND BORONIA ROAD || Original ID_HOMOGENEOUS_FLOW:4753,-37.8400149,145.2274044,1404489721000,1404489721000,3161,S,SOUTH BOUND,5433,WANTIRNA ROAD ,1,REVERSE
17262,3162,HFLOW_3,336,1,KANGAROO GROUND-ST ANDREWS ROAD S Bd btwn WATTLE GLEN ROAD AND ELTHAM-YARRA GLEN ROAD || Original ID_HOMOGENEOUS_FLOW:4761,-37.6870693,145.2164107,1404489729000,1404489729000,3162,S,SOUTH BOUND,5436,KANGAROO GROUND-ST ANDREWS ROAD ,1,REVERSE
17263,3355,HFLOW_3,960,1,OAKLANDS ROAD S Bd btwn SOMERTON ROAD AND SUNBURY ROAD || Original ID_HOMOGENEOUS_FLOW:4762,-37.6367261,144.8345356,1404489738000,1404489738000,3355,S,SOUTH BOUND,5437,OAKLANDS ROAD ,1,REVERSE
17264,3689,HFLOW_3,961,1,POINT COOK ROAD S Bd btwn SNEYDES ROAD AND AVIATION ROAD || Original ID_HOMOGENEOUS_FLOW:4785,-37.9115554,144.7515194,1404489747000,1404489747000,3689,S,SOUTH BOUND,5442,POINT COOK ROAD ,0,FORWARD
17265,3168,HFLOW_3,338,0,OLD GEELONG ROAD NEBd btwn SAYERS ROAD AND FITZGERALDS ROAD || Original ID_HOMOGENEOUS_FLOW:4793,-37.8499406,144.7710401,1404489755000,1404489755000,3168,NE,NORTH EAST BOUND,5444,OLD GEELONG ROAD ,1,REVERSE
17266,3360,HFLOW_3,962,1,PRINCES HIGHWAY SWBd btwn WERRIBEE STREET AND WERRIBEE MAIN ROAD || Original ID_HOMOGENEOUS_FLOW:4802,-37.9124281,144.641423,1404489764000,1404489764000,3360,SW,SOUTH WEST BOUND,5445,WERRIBEE MAIN ROAD ,0,FORWARD
17267,2769,HFLOW_3,547,1,GRIEVE PARADE S Bd btwn WEST GATE FREEWAY AND WEST GATE FREEWAY Offramp || Original ID_HOMOGENEOUS_FLOW:4811,-37.8258877,144.8293304,1404489772000,1404489772000,2769,S,SOUTH BOUND,5446,GRIEVE PARADE ,1,REVERSE
17268,3177,HFLOW_3,339,0,BOUNDARY RD E BD BTWN WESTERN RING RD AND FAIRBAIRN RD || Original ID_HOMOGENEOUS_FLOW:4819,-37.8157447,144.8130073,1404489781000,1404489781000,3177,E,EAST BOUND,5447,BOUNDARY ROAD ,1,REVERSE
